archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,8209,8209,1,0,5335,0,0
Regular,1,17566,17566,1,0,11417,0,0
Star-Focused,1,26230,26230,1,0,17049,3,1
