archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,5692,5692,1,0,3699,0,0
Regular,1,10135,10135,1,0,6587,0,0
Star-Focused,1,25156,25156,1,0,16351,3,1
