archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Regular,1,170422,170422,1,0,110774,1,1
"Early Locker",1,194995,194995,1,0,126746,7,0
"Late Deployer",1,114800,114800,0,1,114896,2,0
