archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,5906,5906,1,0,3838,0,0
Regular,1,10582,10582,1,0,6878,0,0
Star-Focused,1,25769,25769,1,0,16749,3,1
