archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,3792,3792,1,0,2464,0,0
Regular,1,5279,5279,1,0,3431,1,0
Star-Focused,1,3743,3743,1,0,2432,0,0
