archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Regular,1,1756,1756,1,0,1141,0,0
Hoarder,1,14793,14793,1,0,9615,3,0
"Mostly Idle",1,2807,2807,1,0,1824,0,0
