archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Regular,2,2044,2026,2,0,2656,0,0
Hardcore,2,1394,1333,2,0,1812,0,1
"Early Locker",2,1651,1158,2,0,2145,0,0
"Late Deployer",2,2322,1089,2,0,3018,0,0
"Aggressive Sigil User",2,315,180,1,1,528,0,0
