archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,2,2073,266,2,0,2694,0,0
Regular,2,2269,1098,2,0,2949,0,0
"Early Locker",2,1615,1050,2,0,2099,0,0
"Late Deployer",2,2091,2066,2,0,2717,0,0
