archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,2,2076,267,2,0,2698,0,0
Regular,2,708,318,1,1,1087,0,0
"Early Locker",2,3141,2187,2,0,4082,0,0
"Late Deployer",2,2099,2072,2,0,2727,0,0
