archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,2,13,11,0,2,52,0,0
Regular,2,20,17,0,2,168,0,0
"Early Locker",2,51,49,0,2,371,0,0
"Mostly Idle",2,3,3,0,2,22,0,0
