archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,2,1097,1036,2,0,1425,0,0
Regular,2,2659,2137,2,0,3456,0,0
Hardcore,2,841,455,2,0,1092,0,0
Boost-Focused,2,811,394,2,0,1054,0,0
