archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,2,1554,777,2,0,2020,0,0
Regular,2,2118,1121,2,0,2753,0,0
Hardcore,2,434,395,1,1,758,0,0
"Aggressive Sigil User",2,218,211,1,1,413,0,1
