archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,5625,5625,1,0,3656,0,0
Regular,1,9991,9991,1,0,6494,0,0
Star-Focused,1,24962,24962,1,0,16225,3,1
