archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,4683,4683,1,0,3043,0,0
Regular,1,8130,8130,1,0,5284,0,0
Star-Focused,1,22529,22529,1,0,14643,3,1
