player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,4,8,2.6667,574,168,0,1,3,14.5
2,Casual,5,7,1.75,405,112,0,3,2,16.8
3,Casual,3,9,2.5,217,56,0,2,1,13.6667
4,Casual,5,7,1.5,616,168,0,2,3,15
5,Casual,4,8,2,408,56,0,3,1,10.5
6,Regular,4,8,2,638,168,0,1,3,12.75
7,Regular,3,9,2,454,112,0,1,2,8.3333
8,Regular,5,7,1.5,1131,56,0,4,1,7.4
9,Regular,4,8,2,1115,112,0,2,2,8.25
10,Regular,4,8,2,606,168,0,1,3,14.25
11,Hardcore,4,8,2,1525,168,40,1,3,4.25
12,Hardcore,4,8,2,1086,224,100,0,4,3.75
13,Hardcore,4,8,2.3333,1044,224,80,0,4,4.25
14,Hardcore,4,8,2,1151,224,160,0,4,3
15,Hardcore,4,8,2.6667,1129,224,160,0,4,4.25
16,Hoarder,4,8,2.3333,1061,112,0,2,2,14.25
17,Hoarder,3,9,2.5,534,168,0,0,3,13.3333
18,Hoarder,3,9,2,284,0,0,3,0,11.3333
19,Hoarder,4,8,2.3333,1189,112,0,2,2,7.75
20,Hoarder,5,7,1.75,782,112,0,3,2,7.6
21,"Early Locker",4,8,2,493,0,0,4,0,10.25
22,"Early Locker",4,8,1.3333,355,0,0,4,0,11
23,"Early Locker",5,7,1.5,441,0,0,5,0,10.2
24,"Early Locker",5,7,1.75,559,56,0,4,1,8.4
25,"Early Locker",6,6,1,1159,0,0,6,0,9.1667
26,"Late Deployer",4,8,2.3333,640,224,0,0,4,9.5
27,"Late Deployer",3,9,3,442,168,0,0,3,18
28,"Late Deployer",4,8,2.3333,629,224,0,0,4,16.5
29,"Late Deployer",3,9,2.5,454,168,0,0,3,16
30,"Late Deployer",4,8,2.3333,816,168,0,1,3,15.5
31,Boost-Focused,3,9,3.5,815,168,120,0,3,2.6667
32,Boost-Focused,4,8,2.3333,881,224,0,0,4,8.25
33,Boost-Focused,4,8,2.6667,947,224,40,0,4,7
34,Boost-Focused,4,8,2,994,224,100,0,4,4.25
35,Boost-Focused,3,9,3.5,699,168,0,0,3,7
36,Star-Focused,4,8,2,655,168,0,1,3,9.25
37,Star-Focused,4,8,2,670,168,0,1,3,7.75
38,Star-Focused,3,9,1.5,1123,112,0,1,2,3.6667
39,Star-Focused,4,8,2.6667,800,224,0,0,4,8.5
40,Star-Focused,6,6,1,561,0,0,6,0,8
41,"Aggressive Sigil User",4,8,2,879,224,0,0,4,7.75
42,"Aggressive Sigil User",4,8,2.3333,733,168,0,1,3,9.5
43,"Aggressive Sigil User",2,10,3,503,112,60,0,2,3.5
44,"Aggressive Sigil User",4,8,2.3333,947,224,80,0,4,3.5
45,"Aggressive Sigil User",4,8,2.3333,745,168,0,1,3,8
46,"Mostly Idle",3,9,2.5,799,26,0,2,1,9.3333
47,"Mostly Idle",4,8,1.3333,315,24,0,3,1,13
48,"Mostly Idle",3,9,4,172,37,0,1,2,23.6667
49,"Mostly Idle",1,11,0,36,0,0,1,0,17
50,"Mostly Idle",3,9,3.5,182,41,0,1,2,16.6667
