archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,3765,3765,1,0,2447,0,0
Regular,1,5288,5288,1,0,3437,1,0
Star-Focused,1,3771,3771,1,0,2451,0,0
