archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,4900,4900,1,0,3185,0,0
Regular,1,8738,8738,1,0,5679,0,0
Star-Focused,1,23418,23418,1,0,15221,3,1
