archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,5693,5693,1,0,3700,0,0
Regular,1,10135,10135,1,0,6587,0,0
Star-Focused,1,25158,25158,1,0,16352,3,1
