archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,3740,3740,1,0,2431,0,0
Regular,1,5242,5242,1,0,3407,1,0
Star-Focused,1,3719,3719,1,0,2417,0,0
