archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,4684,4684,1,0,3044,0,0
Regular,1,8131,8131,1,0,5285,0,0
Star-Focused,1,22532,22532,1,0,14645,3,1
