player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,7,5,0.8333,10697,0,0,7,0,12.8571
2,Casual,6,6,0.8,6464,0,0,6,0,17.6667
3,Casual,6,6,1.2,3964,0,0,6,0,25
4,Casual,6,6,1.2,4740,0,0,6,0,20.3333
5,Casual,6,6,0.8,4327,0,0,6,0,25
6,Casual,6,6,0.8,2048,0,0,6,0,31.5
7,Casual,6,6,0.8,4680,0,0,6,0,21
8,Casual,7,5,0.8333,5205,0,0,7,0,24.4286
9,Casual,6,6,0.8,3919,0,0,6,0,22.3333
10,Casual,5,7,1.25,3906,0,0,5,0,19.2
11,Regular,4,8,2,2388,0,0,4,0,22.75
12,Regular,8,4,0.5714,6379,0,0,8,0,20.5
13,Regular,6,6,1,3573,0,0,6,0,25.8333
14,Regular,3,9,2,1782,0,0,3,0,25.3333
15,Regular,5,7,1.25,3692,0,0,5,0,22
16,Regular,4,8,2,7317,0,0,4,0,14.75
17,Regular,4,8,1.6667,2352,0,0,4,0,27.25
18,Regular,6,6,1.2,5805,0,0,6,0,21.6667
19,Regular,6,6,0.6,13047,0,0,6,0,7.6667
20,Regular,2,10,1,1525,0,0,2,0,20
21,Hardcore,5,7,1.5,7029,112,0,3,2,28.4
22,Hardcore,5,7,1.25,1664,112,0,3,2,34
23,Hardcore,5,7,1.5,1293,112,0,3,2,35.4
24,Hardcore,5,7,1.5,2774,56,0,4,1,30
25,Hardcore,5,7,1,6336,0,0,5,0,18
26,Hardcore,4,8,1.6667,1096,56,0,3,1,35.5
27,Hardcore,4,8,2.3333,560,112,0,2,2,38.5
28,Hardcore,4,8,2,738,56,0,3,1,35
29,Hardcore,6,6,1.2,1154,56,0,5,1,34
30,Hardcore,5,7,1.5,3628,112,0,3,2,24.4
31,Hoarder,6,6,0.8,10556,0,0,6,0,8.6667
32,Hoarder,5,7,1.5,7111,0,0,5,0,14
33,Hoarder,7,5,0.6667,8532,0,0,7,0,15
34,Hoarder,7,5,0.8333,11928,0,0,7,0,8.4286
35,Hoarder,5,7,1,13030,0,0,5,0,6.4
36,Hoarder,7,5,0.6667,8271,0,0,7,0,19.4286
37,Hoarder,4,8,2.6667,7901,0,0,4,0,11.25
38,Hoarder,5,7,1.25,7484,0,0,5,0,14.8
39,Hoarder,5,7,1.5,11643,0,0,5,0,9.2
40,Hoarder,6,6,0.8,9649,0,0,6,0,9.6667
41,"Early Locker",5,7,1.25,4051,0,0,5,0,22.2
42,"Early Locker",7,5,0.5,4652,0,0,7,0,23
43,"Early Locker",8,4,0.4286,5246,0,0,8,0,24.125
44,"Early Locker",6,6,0.8,3659,0,0,6,0,25.5
45,"Early Locker",5,7,0.5,3752,0,0,5,0,21.6
46,"Early Locker",10,2,0.1111,7632,0,0,10,0,21.3
47,"Early Locker",5,7,1.5,4894,0,0,5,0,17.6
48,"Early Locker",10,2,0.2222,11479,0,0,10,0,16.9
49,"Early Locker",9,3,0.375,6097,0,0,9,0,24.6667
50,"Early Locker",8,4,0.5714,4342,0,0,8,0,28.125
51,"Late Deployer",6,6,1,6700,0,0,6,0,18.3333
52,"Late Deployer",4,8,1.6667,4526,0,0,4,0,18.25
