player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Regular,1,3,0,9568,0,0,1,0,1
2,Regular,2,2,2,5613,0,0,2,0,2.5
3,Hardcore,2,2,1,10523,56,0,1,1,3
4,Hardcore,2,2,1,4965,56,0,1,1,3.5
5,Hoarder,1,3,0,2305,0,0,1,0,2
6,Hoarder,2,2,1,5638,0,0,2,0,1.5
7,"Mostly Idle",1,3,0,737,0,0,1,0,3
8,"Mostly Idle",2,2,0,4898,0,0,2,0,2.5
