player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,5,7,1.75,3859,0,0,5,0,11.4
2,Casual,6,6,1.2,4337,0,0,6,0,13.1667
3,Casual,6,6,0.4,4454,0,0,6,0,10.6667
4,Casual,7,5,0.6667,6969,0,0,7,0,7.4286
5,Casual,6,6,0.8,4324,0,0,6,0,11.5
6,Regular,7,5,0.8333,7515,0,0,7,0,10.4286
7,Regular,4,8,1,458,0,0,4,0,17
8,Regular,6,6,1,5747,0,0,6,0,8.6667
9,Regular,5,7,1.5,4393,0,0,5,0,11.6
10,Regular,5,7,1.5,3522,56,0,4,1,13
11,Hardcore,5,7,1.75,3953,112,0,3,2,12
12,Hardcore,5,7,1.25,1492,112,0,3,2,16
13,Hardcore,5,7,1.25,7248,56,0,4,1,12
14,Hardcore,5,7,1.25,1354,112,0,3,2,15
15,Hardcore,5,7,1.75,1845,56,0,4,1,16.6
16,Hoarder,5,7,1.5,8219,0,0,5,0,4.6
17,Hoarder,3,9,2,2044,0,0,3,0,12.3333
18,Hoarder,4,8,1.3333,4225,0,0,4,0,6
19,Hoarder,4,8,2.3333,6017,0,0,4,0,7
20,Hoarder,5,7,1.75,7565,0,0,5,0,5.4
21,"Early Locker",7,5,0.5,4621,0,0,7,0,12.4286
22,"Early Locker",7,5,0.3333,4659,0,0,7,0,12.1429
23,"Early Locker",6,6,1,3678,0,0,6,0,13
24,"Early Locker",7,5,0.8333,10300,0,0,7,0,9.7143
25,"Early Locker",9,3,0.375,9068,0,0,9,0,9.2222
26,"Late Deployer",5,7,1.5,7020,0,0,5,0,9.2
27,"Late Deployer",4,8,2,3411,56,0,3,1,12.75
28,"Late Deployer",5,7,1.5,2935,56,0,4,1,13.8
29,"Late Deployer",3,9,2.5,3352,0,0,3,0,10.3333
30,"Late Deployer",5,7,1.5,4750,56,0,4,1,12.6
31,Boost-Focused,4,8,2,1678,56,0,3,1,14.5
32,Boost-Focused,4,8,2,6294,112,0,2,2,18.25
33,Boost-Focused,5,7,1.75,1874,168,0,2,3,18
34,Boost-Focused,5,7,1.25,2705,56,0,4,1,14.4
35,Boost-Focused,4,8,2.6667,1115,112,0,2,2,18.25
36,Star-Focused,4,8,1.6667,15946,0,0,4,0,1.75
37,Star-Focused,4,8,2,7070,0,0,4,0,5.5
38,Star-Focused,4,8,1.3333,6679,0,0,4,0,7
39,Star-Focused,4,8,2.3333,4175,0,0,4,0,10.75
40,Star-Focused,6,6,1,8731,0,0,6,0,6.3333
41,"Aggressive Sigil User",6,6,1.2,4380,0,0,6,0,11.3333
42,"Aggressive Sigil User",6,6,1,3247,0,0,6,0,14.3333
43,"Aggressive Sigil User",3,9,2,1503,0,0,3,0,15
44,"Aggressive Sigil User",6,6,1,6942,0,0,6,0,7.5
45,"Aggressive Sigil User",5,7,1.5,4922,56,0,4,1,14
46,"Mostly Idle",4,8,1.3333,1545,0,0,4,0,15.5
47,"Mostly Idle",4,8,1.3333,2929,0,0,4,0,12
48,"Mostly Idle",4,8,2.3333,2475,0,0,4,0,13
49,"Mostly Idle",2,10,1,361,0,0,2,0,19
50,"Mostly Idle",5,7,1.5,5242,0,0,5,0,8
