archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Casual,1,5762,5762,1,0,3745,0,0
Regular,1,10278,10278,1,0,6680,0,0
Star-Focused,1,25353,25353,1,0,16479,3,1
