player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,4,8,1.6667,375,112,0,2,2,23
2,Casual,3,9,1.5,847,56,0,2,1,13.6667
3,Casual,5,7,1.5,415,112,0,3,2,30
4,Casual,3,9,3.5,314,112,0,1,2,39
5,Casual,5,7,1.25,1022,0,0,5,0,26
6,Casual,4,8,2,446,168,0,1,3,25.75
7,Casual,5,7,1.5,717,224,0,1,4,25.2
8,Casual,4,8,2.6667,449,164,0,1,3,31.75
9,Casual,4,8,1.6667,1046,56,0,3,1,18.5
10,Casual,3,9,4.5,449,112,0,1,2,29.6667
11,Regular,5,7,1.75,680,168,0,2,3,23.8
12,Regular,4,8,2,494,112,0,2,2,25.5
13,Regular,4,8,2,611,168,0,1,3,22.5
14,Regular,5,7,1.75,581,112,0,3,2,25.6
15,Regular,4,8,2,608,168,0,1,3,23.5
16,Regular,4,8,2.6667,484,112,0,2,2,29
17,Regular,4,8,2,392,56,0,3,1,28.75
18,Regular,4,8,1.3333,684,56,0,3,1,12
19,Regular,3,9,4,430,112,0,1,2,26.6667
20,Regular,2,10,9,262,56,0,1,1,25.5
21,Hardcore,4,8,2.3333,1017,224,60,0,4,5
22,Hardcore,4,8,2.3333,1012,168,40,1,3,4.5
23,Hardcore,4,8,2.3333,1001,224,40,0,4,5.5
24,Hardcore,4,8,2.3333,930,224,0,0,4,6.75
25,Hardcore,4,8,2,957,224,0,0,4,5.25
26,Hardcore,4,8,2,927,224,0,0,4,8
27,Hardcore,4,8,2,944,224,0,0,4,6
28,Hardcore,4,8,2,929,224,0,0,4,6.75
29,Hardcore,4,8,2,938,224,0,0,4,7
30,Hardcore,3,9,3,757,168,40,0,3,5.6667
31,Hoarder,4,8,2.3333,658,224,0,0,4,28
32,Hoarder,3,9,3,364,112,0,1,2,29.3333
33,Hoarder,3,9,2,478,168,0,0,3,24
34,Hoarder,4,8,2.3333,765,224,0,0,4,15
35,Hoarder,4,8,2.6667,710,224,0,0,4,17.5
36,Hoarder,3,9,3,526,112,0,1,2,16.3333
37,Hoarder,4,8,1.6667,637,112,0,2,2,16.75
38,Hoarder,4,8,2.3333,445,112,0,2,2,18.25
39,Hoarder,4,8,1.3333,1179,56,0,3,1,9.5
40,Hoarder,5,7,1.75,1878,168,0,2,3,10.4
41,"Early Locker",5,7,1.25,1284,56,0,4,1,12.8
42,"Early Locker",4,8,1.6667,354,0,0,4,0,13.5
43,"Early Locker",5,7,1.25,1718,56,0,4,1,8.8
44,"Early Locker",5,7,1.75,1143,56,0,4,1,15.6
45,"Early Locker",4,8,1.3333,438,56,0,3,1,22
46,"Early Locker",6,6,1,1243,0,0,6,0,12.3333
47,"Early Locker",6,6,1,1436,0,0,6,0,8.5
48,"Early Locker",5,7,1.75,423,0,0,5,0,20
49,"Early Locker",2,10,2,169,0,0,2,0,18.5
50,"Early Locker",4,8,1.3333,595,56,0,3,1,11.25
