player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,4,8,2,377,112,0,2,2,16.75
2,Casual,4,8,2.3333,369,112,0,2,2,16
3,Casual,5,7,1.25,1181,112,0,3,2,11.6
4,Casual,4,8,1.6667,271,56,0,3,1,18
5,Casual,4,8,2.3333,569,163,0,1,3,8.5
6,Regular,4,8,2.3333,1157,112,0,2,2,7
7,Regular,4,8,2,637,168,0,1,3,11.75
8,Regular,5,7,1.5,610,112,0,3,2,12.2
9,Regular,3,9,3,347,56,0,2,1,10.6667
10,Regular,3,9,3,356,56,0,2,1,10.3333
11,Hardcore,4,8,2,1173,224,180,0,4,3.25
12,Hardcore,3,9,1.5,837,112,60,1,2,2.6667
13,Hardcore,4,8,2,1061,224,80,0,4,3.75
14,Hardcore,4,8,2,1023,224,40,0,4,3.75
15,Hardcore,4,8,2,1116,224,120,0,4,3
16,Hoarder,3,9,3,466,112,0,1,2,11
17,Hoarder,4,8,2.3333,563,168,0,1,3,15.25
18,Hoarder,3,9,3,361,112,0,1,2,13.3333
19,Hoarder,4,8,2.3333,1157,168,0,1,3,10
20,Hoarder,2,10,3,323,112,0,0,2,10
21,"Early Locker",5,7,1.5,1152,56,0,4,1,9.2
22,"Early Locker",5,7,1.75,1310,56,0,4,1,7.4
23,"Early Locker",6,6,1,792,0,0,6,0,5.5
24,"Early Locker",6,6,1,1137,0,0,6,0,8.1667
25,"Early Locker",4,8,2,470,56,0,3,1,7.5
26,"Late Deployer",3,9,3,476,168,0,0,3,14
27,"Late Deployer",3,9,2.5,471,168,0,0,3,11
28,"Late Deployer",3,9,2,476,168,0,0,3,15
29,"Late Deployer",4,8,2.3333,633,224,0,0,4,16
30,"Late Deployer",4,8,2,634,224,0,0,4,15.75
31,Boost-Focused,4,8,2.6667,971,224,40,0,4,4
32,Boost-Focused,5,7,1.75,1260,224,200,1,4,2.8
33,Boost-Focused,4,8,2,897,224,0,0,4,6
34,Boost-Focused,4,8,2,808,168,0,1,3,5.5
35,Boost-Focused,4,8,2.6667,907,224,0,0,4,4.5
36,Star-Focused,5,7,1.25,1467,112,0,3,2,5.6
37,Star-Focused,4,8,2,581,112,0,2,2,9.25
38,Star-Focused,4,8,1.6667,1217,112,0,2,2,6.75
39,Star-Focused,5,7,1.5,1202,56,0,4,1,8.4
40,Star-Focused,4,8,2.3333,472,56,0,3,1,10
41,"Aggressive Sigil User",4,8,2.6667,868,224,0,0,4,6.75
42,"Aggressive Sigil User",4,8,2.3333,749,168,0,1,3,7.75
43,"Aggressive Sigil User",3,9,2.5,657,168,0,0,3,7.3333
44,"Aggressive Sigil User",4,8,2,944,224,60,0,4,4.25
45,"Aggressive Sigil User",4,8,2.3333,847,224,0,0,4,8.25
46,"Mostly Idle",3,9,2,117,0,0,3,0,18
47,"Mostly Idle",4,8,1.6667,951,16,0,3,1,6.75
48,"Mostly Idle",4,8,2,424,65,0,1,3,10.5
49,"Mostly Idle",2,10,9,186,51,0,0,2,16
50,"Mostly Idle",2,10,3,174,49,0,0,2,12.5
