player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,10,10,1.1111,10682,0,0,10,0,5
2,Casual,10,10,0.7778,7348,0,0,10,0,7
3,Casual,7,13,2.1667,7431,0,0,7,0,7.4286
4,Regular,9,11,1.25,4965,112,0,7,2,8.2222
5,Regular,10,10,1.1111,9259,0,0,10,0,8
6,Regular,10,10,1,9769,56,0,9,1,6.4
7,Hardcore,8,12,1.4286,18733,112,0,6,2,8.5
8,Hardcore,10,10,1.1111,5988,56,0,9,1,9.6
9,Hardcore,8,12,1.7143,3396,224,0,4,4,11.375
10,Hoarder,9,11,1.125,13613,56,0,8,1,6
11,Hoarder,8,12,1.5714,16428,0,0,8,0,3
12,Hoarder,8,12,1.7143,11854,0,0,8,0,4.25
13,"Early Locker",14,6,0.4615,12454,0,0,14,0,7.4286
14,"Early Locker",11,9,0.8,7916,0,0,11,0,8.7273
15,"Early Locker",10,10,0.6667,8891,0,0,10,0,7.5
16,"Late Deployer",8,12,1.5714,7283,0,0,8,0,6.5
17,"Late Deployer",6,14,2.4,2476,56,0,5,1,10.3333
18,"Late Deployer",6,14,2.2,5079,0,0,6,0,5.6667
19,Boost-Focused,7,13,1.6667,1606,112,0,5,2,12.1429
20,Boost-Focused,8,12,1.5714,7283,168,0,5,3,10.625
21,Boost-Focused,6,14,2.4,2569,168,0,3,3,12.6667
22,Star-Focused,9,11,1.25,15370,0,0,9,0,3.8889
23,Star-Focused,8,12,1.5714,14446,0,0,8,0,4.625
24,Star-Focused,9,11,1.375,18711,0,0,9,0,5.3333
25,"Aggressive Sigil User",10,10,1.1111,6471,56,0,9,1,8.8
26,"Aggressive Sigil User",5,15,3.5,3567,56,0,4,1,7.4
27,"Aggressive Sigil User",9,11,1,9393,0,0,9,0,4.8889
28,"Mostly Idle",11,9,0.7,7118,0,0,11,0,8.8182
29,"Mostly Idle",10,10,1,8841,0,0,10,0,6.8
30,"Mostly Idle",9,11,1.25,4769,0,0,9,0,9.4444
